x,y,collections,title,image_url,date,subjects,subject_headings,locations,url
9.840950012207031250e+00,4.092692852020263672e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Benjamin C. Lundy to Abraham Lincoln, Monday, November 22, 1858 (1860 nomination; with Clipping)",https://tile.loc.gov/image-services/iiif/service:mss:mal:014:0149500:001/full/pct:6.25/0/default.jpg#h=364&w=281,1858-11-22,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0149500/
1.054870700836181641e+01,3.070175170898437500e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Edwin M. Stanton to Abraham Lincoln, Wednesday, March 25, 1863 (Funds for Kentucky)",https://tile.loc.gov/image-services/iiif/service:mss:mal:226:2263500:001/full/pct:6.25/0/default.jpg#h=375&w=300,1863-03-25,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2263500/
9.618242263793945312e+00,2.237221002578735352e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Abraham Lincoln to John Chrisman, Friday, September 21, 1860",https://tile.loc.gov/image-services/iiif/service:mss:mal:037:0374800:001/full/pct:6.25/0/default.jpg#h=306&w=207,1860-09-21,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0374800/
9.812294960021972656e+00,3.079978942871093750e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Benjamin H. Brewster to Abraham Lincoln, Monday, January 07, 1861 (Supports Cameron)",https://tile.loc.gov/image-services/iiif/service:mss:mal:058:0585300:001/full/pct:6.25/0/default.jpg#h=351&w=289,1861-01-07,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0585300/
1.458253097534179688e+01,7.914968967437744141e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Henry Dort to Abraham Lincoln, Thursday, April 30, 1863 (Telegram concerning Thomas J. Pickett)",https://tile.loc.gov/image-services/iiif/service:mss:mal:232:2322000:001/full/pct:6.25/0/default.jpg#h=390&w=310,1863-04-30,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2322000/
9.501150131225585938e+00,3.789204359054565430e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Truman Smith to Abraham Lincoln, Thursday, January 10, 1861 (Political advice)",https://tile.loc.gov/image-services/iiif/service:mss:mal:060:0606500:001/full/pct:6.25/0/default.jpg#h=317&w=210,1861-01-10,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0606500/
9.321164131164550781e+00,2.488605737686157227e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: George B. McClellan to Abraham Lincoln, Wednesday, April 02, 1862 (Sends map)",https://tile.loc.gov/image-services/iiif/service:mss:mal:153:1535700:001/full/pct:6.25/0/default.jpg#h=387&w=303,1862-04-02,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1535700/
1.021844673156738281e+01,2.748683929443359375e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Elihu B. Washburne to Abraham Lincoln, Thursday, April 09, 1863 (House elections)",https://tile.loc.gov/image-services/iiif/service:mss:mal:228:2289100:001/full/pct:6.25/0/default.jpg#h=385&w=306,1863-04-09,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2289100/
8.806423187255859375e+00,3.670935153961181641e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Rush C. Hawkins to Abraham Lincoln, Thursday, January 22, 1863 (Military advice)",https://tile.loc.gov/image-services/iiif/service:mss:mal:213:2130700:001/full/pct:6.25/0/default.jpg#h=374&w=298,1863-01-22,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2130700/
9.878952980041503906e+00,3.958131551742553711e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: John Symington to Abraham Lincoln, Monday, February 03, 1862 (Telegram regarding military affairs)",https://tile.loc.gov/image-services/iiif/service:mss:mal:143:1436400:001/full/pct:6.25/0/default.jpg#h=326&w=220,1862-02-03,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1436400/
8.872771263122558594e+00,3.198959827423095703e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Massachusetts Temperance Committee to Abraham Lincoln, Wednesday, December 25, 1861 (Requests that officers who use intoxicating beverages not be promoted)",https://tile.loc.gov/image-services/iiif/service:mss:mal:135:1354500:001/full/pct:3.125/0/default.jpg#h=259&w=163,1861-12-25,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1354500/
9.174424171447753906e+00,2.671504974365234375e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Martin F. Conway to Horace White, Friday, February 18, 1859",https://tile.loc.gov/image-services/iiif/service:mss:mal:016:0165200:001/full/pct:6.25/0/default.jpg#h=382&w=303,1859-02-18,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0165200/
9.912664413452148438e+00,2.686254739761352539e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Edwin M. Stanton to Abraham Lincoln, Sunday, May 04, 1862 (Military affairs)",https://tile.loc.gov/image-services/iiif/service:mss:mal:158:1581900:001/full/pct:6.25/0/default.jpg#h=325&w=195,1862-05-04,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1581900/
9.751296997070312500e+00,3.768344402313232422e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Wickliffe Kitchell to Abraham Lincoln, Monday, June 14, 1858 (Senate)",https://tile.loc.gov/image-services/iiif/service:mss:mal:008:0088200:001/full/pct:6.25/0/default.jpg#h=494&w=315,1858-06-14,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0088200/
9.907407760620117188e+00,3.112841129302978516e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Salmon P. Chase to Abraham Lincoln, Wednesday, March 11, 1863 (Recommends Standish Barry for assistant treasurer)",https://tile.loc.gov/image-services/iiif/service:mss:mal:223:2233500:001/full/pct:6.25/0/default.jpg#h=382&w=305,1863-03-11,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2233500/
9.653384208679199219e+00,4.221141338348388672e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: M. A. Meade to Abraham Lincoln, Thursday, March 05, 1863 (Requests photograph so that a medal can be made)",https://tile.loc.gov/image-services/iiif/service:mss:mal:222:2222100:001/full/pct:6.25/0/default.jpg#h=377&w=303,1863-03-05,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2222100/
9.520260810852050781e+00,3.455478668212890625e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Josiah Perham to Abraham Lincoln, Saturday, August 03, 1861 (Sends medal)",https://tile.loc.gov/image-services/iiif/service:mss:mal:110:1100600:001/full/pct:6.25/0/default.jpg#h=381&w=305,1861-08-03,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1100600/
1.044631862640380859e+01,3.682521581649780273e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: James L. Hill to Abraham Lincoln, Thursday, March 14, 1861 (Support and urges Lincoln to reinforce Fort Sumter)",https://tile.loc.gov/image-services/iiif/service:mss:mal:080:0809000:001/full/pct:6.25/0/default.jpg#h=393&w=321,1861-03-14,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0809000/
1.001790714263916016e+01,3.918587923049926758e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: John C. Fremont to Simon Cameron, Tuesday, September 24, 1861 (Telegram reporting number and disposition of his troops; endorsed by Abraham Lincoln)",https://tile.loc.gov/image-services/iiif/service:mss:mal:120:1201400:001/full/pct:6.25/0/default.jpg#h=305&w=249,1861-09-24,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1201400/
9.165888786315917969e+00,2.957706689834594727e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: [William H. Seward?], [February 1861] (Suggestions for a Closing Paragraph, First Inaugural Address)",https://tile.loc.gov/image-services/iiif/service:mss:mal:077:0773700:001/full/pct:6.25/0/default.jpg#h=479&w=313,1861-02,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0773700/
9.378103256225585938e+00,2.595182657241821289e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Anonymous. ""A Citizen"" to Abraham Lincoln, Monday, January 27, 1862 (Urges no action to be taken against slavery)",https://tile.loc.gov/image-services/iiif/service:mss:mal:141:1418300:001/full/pct:6.25/0/default.jpg#h=373&w=297,1862-01-27,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1418300/
8.557519912719726562e+00,3.091031551361083984e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Brooklyn New York Young Men's Republican Club, Wednesday, March 18, 1863 (Printed Resolutions)",https://tile.loc.gov/image-services/iiif/service:mss:mal:225:2250600:001/full/pct:6.25/0/default.jpg#h=472&w=357,1863-03-18,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2250600/
1.053735637664794922e+01,3.582941055297851562e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: George B. McClellan to Gustavus V. Fox, Wednesday, March 12, 1862 (Telegram regarding military affairs)",https://tile.loc.gov/image-services/iiif/service:mss:mal:149:1497000:001/full/pct:6.25/0/default.jpg#h=332&w=221,1862-03-12,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1497000/
9.938246726989746094e+00,2.804583311080932617e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: J. A. Barnes to Abraham Lincoln, Monday, January 07, 1861 (Recommends Fremont for cabinet)",https://tile.loc.gov/image-services/iiif/service:mss:mal:058:0584700:001/full/pct:6.25/0/default.jpg#h=338&w=213,1861-01-07,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0584700/
1.016450691223144531e+01,3.366960287094116211e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Isachar Zacharie to Abraham Lincoln, Saturday, April 25, 1863 (Situation in New Orleans)",https://tile.loc.gov/image-services/iiif/service:mss:mal:231:2316000:001/full/pct:6.25/0/default.jpg#h=392&w=312,1863-04-25,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2316000/
9.481165885925292969e+00,3.022160053253173828e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Andrew Shuman to William H. Seward, Friday, August 09, 1861 (Public opinion)",https://tile.loc.gov/image-services/iiif/service:mss:mal:111:1112700:001/full/pct:6.25/0/default.jpg#h=284&w=224,1861-08-09,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1112700/
9.859239578247070312e+00,2.854003429412841797e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Simon Cameron to Abraham Lincoln, Thursday, April 23, 1863 (Telegram concerning West Point appointment)",https://tile.loc.gov/image-services/iiif/service:mss:mal:231:2311100:001/full/pct:6.25/0/default.jpg#h=393&w=316,1863-04-23,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2311100/
9.472855567932128906e+00,3.168780326843261719e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: William Gates to Abraham Lincoln, Friday, September 27, 1861 (Asks Lincoln to review his case)",https://tile.loc.gov/image-services/iiif/service:mss:mal:120:1208600:001/full/pct:6.25/0/default.jpg#h=307&w=212,1861-09-27,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1208600/
